Press (GPa)	Temp (K)	Density (gcm^-3)	dT/dP_S (K/GPa)
0.00678149274	625.301205	0.0271459232	21306.8182
0.00678149274	628.915663	0.0268784455	21438.1646
0.00678149274	632.53012	0.0266192738	21566.9376
0.00678149274	636.144578	0.0263679014	21693.2817
0.00678149274	639.759036	0.0261238671	21817.3311
0.00678149274	643.373494	0.0258867505	21939.211
0.00678149274	646.987952	0.0256561669	22059.0379
0.00678149274	650.60241	0.0254317633	22176.921
0.00678149274	654.216867	0.0252132155	22292.9627
0.00678149274	657.831325	0.0250002244	22407.2588
0.00678149274	661.445783	0.0247925141	22519.8993
0.00678149274	665.060241	0.024589829	22630.9687
0.00678149274	668.674699	0.0243919324	22740.5464
0.00678149274	672.289157	0.024198604	22848.7067
0.00678149274	675.903614	0.024009639	22955.5199
0.00678149274	679.518072	0.0238248465	23061.0516
0.00678149274	683.13253	0.0236440481	23165.3639
0.00678149274	686.746988	0.023467077	23268.5147
0.00678149274	690.361446	0.023293777	23370.5588
0.00678149274	693.975904	0.0231240014	23471.5475
0.00678149274	697.590361	0.0229576126	23571.5292
0.00678149274	701.204819	0.0227944811	23670.5495
0.00678149274	704.819277	0.0226344848	23768.6509
0.00678149274	708.433735	0.0224775088	23865.8738
0.00678149274	712.048193	0.0223234443	23962.256
0.00678149274	715.662651	0.0221721888	24057.8331
0.00678149274	719.277108	0.0220236451	24152.6387
0.00678149274	722.891566	0.0218777212	24246.7043
0.00678149274	726.506024	0.0217343297	24340.0598
0.00678149274	730.120482	0.021593388	24432.7331
0.00678149274	733.73494	0.0214548173	24524.7507
0.00678149274	737.349398	0.0213185428	24616.1373
0.00678149274	740.963855	0.0211844932	24706.9166
0.00678149274	744.578313	0.0210526007	24797.1107
0.00678149274	748.192771	0.0209228007	24886.7405
0.00678149274	751.807229	0.0207950313	24975.8256
0.00678149274	755.421687	0.0206692337	25064.3849
0.00678149274	759.036145	0.0205453515	25152.4357
0.00678149274	762.650602	0.0204233308	25239.9949
0.00678149274	766.26506	0.0203031201	25327.0782
0.00678149274	769.879518	0.02018467	25413.7004
0.00678149274	773.493976	0.0200679332	25499.8758
0.00678149274	777.108434	0.0199528643	25585.6175
0.00678149274	780.722892	0.0198394197	25670.9384
0.00678149274	784.337349	0.0197275577	25755.8503
0.00678149274	787.951807	0.019617238	25840.3648
0.00678149274	791.566265	0.019508422	25924.4927
0.00678149274	795.180723	0.0194010726	26008.2442
0.00678149274	798.795181	0.0192951541	26091.629
0.00678149274	802.409639	0.0191906319	26174.6566
0.00678149274	806.024096	0.019087473	26257.3358
0.00678149274	809.638554	0.0189856454	26339.6749
0.00678149274	813.253012	0.0188851183	26421.682
0.00678149274	816.86747	0.0187858618	26503.3649
0.00678149274	820.481928	0.0186878474	26584.7308
0.00678149274	824.096386	0.0185910472	26665.7867
0.00678149274	827.710843	0.0184954345	26746.5394
0.00678149274	831.325301	0.0184009834	26826.9952
0.00678149274	834.939759	0.0183076689	26907.1602
0.00678149274	838.554217	0.0182154667	26987.0404
0.00678149274	842.168675	0.0181243534	27066.6413
0.00678149274	845.783133	0.0180343064	27145.9685
0.00678149274	849.39759	0.0179453035	27225.0271
0.00678149274	853.012048	0.0178573236	27303.822
0.00678149274	856.626506	0.017770346	27382.3582
0.00678149274	860.240964	0.0176843507	27460.6402
0.00678149274	863.855422	0.0175993183	27538.6726
0.00678149274	867.46988	0.01751523	27616.4596
0.00678149274	871.084337	0.0174320674	27694.0055
0.00678149274	874.698795	0.0173498129	27771.3142
0.00678149274	878.313253	0.0172684491	27848.3896
0.00678149274	881.927711	0.0171879595	27925.2356
0.00678149274	885.542169	0.0171083276	28001.8558
0.00678149274	889.156627	0.0170295377	28078.2537
0.00678149274	892.771084	0.0169515744	28154.4328
0.00678149274	896.385542	0.0168744228	28230.3965
0.00678149274	900	0.0167980682	28306.1479
0.00678149274	903.614458	0.0167224966	28381.6902
0.00678149274	907.228916	0.0166476942	28457.0266
0.00678149274	910.843373	0.0165736475	28532.1601
0.00678149274	914.457831	0.0165003434	28607.0935
0.00678149274	918.072289	0.0164277692	28681.8297
0.00678149274	921.686747	0.0163559126	28756.3716
0.00678149274	925.301205	0.0162847614	28830.7217
0.00678149274	928.915663	0.0162143038	28904.883
0.00678149274	932.53012	0.0161445284	28978.8578
0.00678149274	936.144578	0.0160754238	29052.6488
0.00678149274	939.759036	0.0160069792	29126.2585
0.00678149274	943.373494	0.015939184	29199.6893
0.00678149274	946.987952	0.0158720275	29272.9437
0.00678149274	950.60241	0.0158054998	29346.024
0.00678149274	954.216867	0.0157395909	29418.9325
0.00678149274	957.831325	0.0156742911	29491.6715
0.00678149274	961.445783	0.0156095908	29564.2433
0.00678149274	965.060241	0.0155454809	29636.6501
0.00678149274	968.674699	0.0154819523	29708.894
0.00678149274	972.289157	0.0154189961	29780.9771
0.00678149274	975.903614	0.0153566037	29852.9016
0.00678149274	979.518072	0.0152947667	29924.6696
0.00678149274	983.13253	0.0152334768	29996.283
0.00678149274	986.746988	0.0151727259	30067.7439
0.00678149274	990.361446	0.0151125062	30139.0543
0.00678149274	993.975904	0.0150528098	30210.2161
0.00678149274	997.590361	0.0149936292	30281.2312
0.00678149274	1001.20482	0.0149349569	30352.1017
0.00678149274	1004.81928	0.0148767859	30422.8292
0.00678149274	1008.43373	0.0148191088	30493.4158
0.00678149274	1012.04819	0.0147619189	30563.8632
0.00678149274	1015.66265	0.0147052092	30634.1733
0.00678149274	1019.27711	0.0146489731	30704.3478
0.00678149274	1022.89157	0.0145932041	30774.3885
0.00678149274	1026.50602	0.0145378957	30844.2972
0.00678149274	1030.12048	0.0144830417	30914.0756
0.00678149274	1033.73494	0.014428636	30983.7253
0.00678149274	1037.3494	0.0143746724	31053.2482
0.00678149274	1040.96386	0.0143211452	31122.6459
0.00678149274	1044.57831	0.0142680484	31191.92
0.00678149274	1048.19277	0.0142153764	31261.0722
0.00678149274	1051.80723	0.0141631237	31330.1041
0.00678149274	1055.42169	0.0141112848	31399.0173
0.00678149274	1059.03614	0.0140598542	31467.8134
0.00678149274	1062.6506	0.0140088268	31536.494
0.00678149274	1066.26506	0.0139581974	31605.0606
0.00678149274	1069.87952	0.0139079608	31673.5148
0.00678149274	1073.49398	0.0138581122	31741.8581
0.00678149274	1077.10843	0.0138086467	31810.092
0.00678149274	1080.72289	0.0137595593	31878.218
0.00678149274	1084.33735	0.0137108456	31946.2377
0.00678149274	1087.95181	0.0136625007	32014.1524
0.00678149274	1091.56627	0.0136145202	32081.9636
0.00678149274	1095.18072	0.0135668996	32149.6728
0.00678149274	1098.79518	0.0135196346	32217.2814
0.00678149274	1102.40964	0.0134727208	32284.7908
0.00678149274	1106.0241	0.013426154	32352.2025
0.00678149274	1109.63855	0.01337993	32419.5177
0.00678149274	1113.25301	0.0133340448	32486.7379
0.00678149274	1116.86747	0.0132884943	32553.8644
0.00678149274	1120.48193	0.0132432746	32620.8987
0.00678149274	1124.09639	0.0131983819	32687.8419
0.00678149274	1127.71084	0.0131538122	32754.6955
0.00678149274	1131.3253	0.013109562	32821.4607
0.00678149274	1134.93976	0.0130656273	32888.1389
0.00678149274	1138.55422	0.0130220048	32954.7313
0.00678149274	1142.16867	0.0129786907	33021.2393
0.00678149274	1145.78313	0.0129356816	33087.664
0.00678149274	1149.39759	0.012892974	33154.0067
0.00678149274	1153.01205	0.0128505645	33220.2687
0.00678149274	1156.62651	0.0128084498	33286.4512
0.00678149274	1160.24096	0.0127666266	33352.5553
0.00678149274	1163.85542	0.0127250917	33418.5824
0.00678149274	1167.46988	0.0126838418	33484.5335
0.00678149274	1171.08434	0.0126428739	33550.4099
0.00678149274	1174.6988	0.0126021848	33616.2127
0.00678149274	1178.31325	0.0125617716	33681.9432
0.00678149274	1181.92771	0.0125216313	33747.6023
0.00678149274	1185.54217	0.0124817608	33813.1913
0.00678149274	1189.15663	0.0124421573	33878.7113
0.00678149274	1192.77108	0.012402818	33944.1634
0.00678149274	1196.38554	0.01236374	34009.5487
0.00678149274	1200	0.0123249205	34074.8682
0.00716839101	300	0.999706229	20.3199108
0.00716839101	303.614458	0.99863186	22.8628867
0.00716839101	307.228916	0.997449478	25.3409553
0.00716839101	310.843373	0.996165156	27.7665358
0.00716839101	314.457831	0.99478424	30.1502328
0.00716839101	318.072289	0.993311457	32.5011811
0.00716839101	321.686747	0.991751005	34.8273155
0.00716839101	325.301205	0.990106628	37.1355857
0.00716839101	328.915663	0.988381679	39.4321281
0.00716839101	332.53012	0.986579163	41.7224066
0.00716839101	336.144578	0.984701785	44.011327
0.00716839101	339.759036	0.982751982	46.3033328
0.00716839101	343.373494	0.980731953	48.6024848
0.00716839101	346.987952	0.978643682	50.912529
0.00716839101	350.60241	0.976488962	53.2369531
0.00716839101	354.216867	0.97426941	55.5790359
0.00716839101	357.831325	0.971986484	57.9418896
0.00716839101	361.445783	0.969641496	60.3284964
0.00716839101	365.060241	0.967235622	62.7417407
0.00716839101	368.674699	0.96476991	65.1844377
0.00716839101	372.289157	0.962245294	67.6593585
0.00716839101	375.903614	0.959662595	70.1692532
0.00716839101	379.518072	0.957022529	72.7168716
0.00716839101	383.13253	0.954325712	75.3049821
0.00716839101	386.746988	0.951572667	77.9363902
0.00716839101	390.361446	0.948763822	80.6139546
0.00716839101	393.975904	0.945899517	83.3406038
0.00716839101	397.590361	0.942980008	86.119352
0.00716839101	401.204819	0.940005462	88.953314
0.00716839101	404.819277	0.936975966	91.8457214
